name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_10-08,avg,multilevel_tresholding,5,40.523,32.81,-19.03364,0.993,0.972,-2.1148,45.624,54.489,19.43056
Case_10-09,avg,multilevel_tresholding,5,40.008,32.614,-18.4813,0.993,0.97,-2.31621,44.324,53.776,21.32479
Case_10-10,avg,multilevel_tresholding,5,40.71,33.359,-18.05699,0.991,0.965,-2.62361,44.168,57.217,29.54401
Case_11-07,avg,multilevel_tresholding,5,40.937,33.859,-17.28998,0.989,0.97,-1.92113,48.022,53.518,11.44475
Case_11-09,avg,multilevel_tresholding,5,44.503,39.703,-10.78579,0.985,0.981,-0.40609,37.659,54.237,44.02135
Case_11-10,avg,multilevel_tresholding,5,42.576,36.748,-13.68846,0.986,0.975,-1.11562,36.004,51.338,42.58971
Case_11-11,avg,multilevel_tresholding,5,42.828,36.75,-14.19165,0.987,0.977,-1.01317,36.227,50.878,40.44221
Case_11-12,avg,multilevel_tresholding,5,42.453,36.286,-14.52665,0.988,0.976,-1.21457,35.143,53.798,53.08312
Case_11-13,avg,multilevel_tresholding,5,43.838,38.151,-12.97276,0.985,0.978,-0.71066,33.158,54.897,65.56186
Case_11-15,avg,multilevel_tresholding,5,42.004,35.551,-15.36282,0.992,0.98,-1.20968,45.871,54.961,19.81644
Case_12-01,avg,multilevel_tresholding,5,41.011,36.936,-9.93636,0.994,0.989,-0.50302,44.763,54.974,22.81125
Case_12-02,avg,multilevel_tresholding,5,40.787,36.98,-9.33386,0.995,0.99,-0.50251,47.114,55.275,17.32182
Case_12-03,avg,multilevel_tresholding,5,40.661,36.725,-9.68004,0.994,0.989,-0.50302,46.468,54.827,17.98872
Case_12-04,avg,multilevel_tresholding,5,41.757,35.698,-14.51014,0.995,0.986,-0.90452,48.837,57.161,17.04445
Case_12-05,avg,multilevel_tresholding,5,41.28,34.842,-15.59593,0.995,0.982,-1.30653,47.772,58.055,21.52516
Case_12-06,avg,multilevel_tresholding,5,40.684,35.169,-13.5557,0.994,0.983,-1.10664,46.888,56.878,21.30609
Case_12-07,avg,multilevel_tresholding,5,41.006,34.908,-14.87099,0.994,0.981,-1.30785,47.251,57.279,21.22283
Case_12-08,avg,multilevel_tresholding,5,40.991,35.479,-13.44685,0.995,0.984,-1.10553,47.245,56.534,19.66134
Case_12-09,avg,multilevel_tresholding,5,41.197,35.307,-14.29716,0.995,0.986,-0.90452,47.838,56.417,17.93344
Case_12-10,avg,multilevel_tresholding,5,40.505,37.014,-8.61869,0.994,0.99,-0.40241,47.234,54.156,14.6547
Case_12-11,avg,multilevel_tresholding,5,41.32,34.861,-15.63166,0.995,0.986,-0.90452,45.996,56.701,23.27376
Case_12-12,avg,multilevel_tresholding,5,40.941,35.768,-12.63526,0.994,0.984,-1.00604,45.606,55.417,21.51252
Case_13-01,avg,multilevel_tresholding,5,40.311,33.255,-17.50391,0.991,0.968,-2.32089,44.01,56.573,28.54579
Case_13-02,avg,multilevel_tresholding,5,40.347,32.811,-18.67797,0.991,0.963,-2.82543,43.522,52.356,20.29778
Case_13-03,avg,multilevel_tresholding,5,40.575,33.052,-18.54097,0.992,0.967,-2.52016,44.191,54.183,22.61094
Case_13-04,avg,multilevel_tresholding,5,40.927,34.725,-15.15381,0.99,0.972,-1.81818,45.104,56.756,25.83363
Case_13-05,avg,multilevel_tresholding,5,40.451,34.619,-14.41744,0.99,0.974,-1.61616,43.19,58.859,36.27923
Case_13-06,avg,multilevel_tresholding,5,40.716,33.257,-18.31958,0.992,0.969,-2.31855,44.646,55.719,24.80177
Case_13-07,avg,multilevel_tresholding,5,40.046,33.559,-16.19887,0.991,0.97,-2.11907,43.378,57.801,33.24957
Case_13-10,avg,multilevel_tresholding,5,40.343,33.78,-16.268,0.989,0.968,-2.12336,44.592,58.274,30.68263
Case_13-11,avg,multilevel_tresholding,5,40.368,33.076,-18.06381,0.99,0.965,-2.52525,44.525,56.428,26.7333
Case_13-12,avg,multilevel_tresholding,5,41.185,33.498,-18.66456,0.991,0.969,-2.21998,48.505,57.362,18.25997
Case_14-01,avg,multilevel_tresholding,5,40.608,35.608,-12.31284,0.984,0.962,-2.23577,48.956,58.721,19.94648
Case_14-02,avg,multilevel_tresholding,5,40.599,34.583,-14.8181,0.984,0.948,-3.65854,45.773,58.666,28.16726
Case_14-03,avg,multilevel_tresholding,5,40.862,34.348,-15.94146,0.987,0.957,-3.03951,46.629,58.461,25.37477
Case_14-04,avg,multilevel_tresholding,5,41.4,34.379,-16.95894,0.994,0.976,-1.81087,46.697,58.118,24.45767
Case_14-05,avg,multilevel_tresholding,5,40.827,34.19,-16.2564,0.987,0.96,-2.73556,47.305,58.22,23.07367
Case_14-06,avg,multilevel_tresholding,5,40.759,34.51,-15.33158,0.991,0.97,-2.11907,47.136,58.131,23.32612
Case_14-07,avg,multilevel_tresholding,5,40.576,33.912,-16.4235,0.988,0.955,-3.34008,45.825,57.775,26.07747
Case_14-08,avg,multilevel_tresholding,5,40.983,35.001,-14.5963,0.99,0.968,-2.22222,47.441,58.22,22.72085
Case_14-09,avg,multilevel_tresholding,5,40.879,34.572,-15.42846,0.988,0.958,-3.03644,46.323,57.99,25.18619
Case_14-11,avg,multilevel_tresholding,5,40.635,34.328,-15.5211,0.985,0.95,-3.5533,45.087,58.306,29.31887
Case_14-12,avg,multilevel_tresholding,5,40.992,34.568,-15.67135,0.985,0.95,-3.5533,46.286,58.31,25.97762
Case_15-02,avg,multilevel_tresholding,5,42.06,37.107,-11.77603,0.99,0.98,-1.0101,42.936,56.341,31.22089
Case_15-03,avg,multilevel_tresholding,5,40.923,35.681,-12.80942,0.988,0.975,-1.31579,50.247,57.837,15.10538
Case_15-04,avg,multilevel_tresholding,5,41.905,37.521,-10.46176,0.99,0.98,-1.0101,40.702,57.468,41.19208
Case_15-05,avg,multilevel_tresholding,5,42.153,37.9,-10.08944,0.992,0.983,-0.90726,41.69,57.277,37.38786
Case_15-06,avg,multilevel_tresholding,5,42.066,37.598,-10.6214,0.992,0.983,-0.90726,40.056,57.04,42.40064
Case_15-07,avg,multilevel_tresholding,5,42.31,38.354,-9.35004,0.994,0.989,-0.50302,46.824,56.251,20.13284
Case_15-08,avg,multilevel_tresholding,5,41.907,37.612,-10.24888,0.992,0.985,-0.70565,43.074,56.645,31.50625
Case_15-09,avg,multilevel_tresholding,5,41.596,36.727,-11.70545,0.991,0.981,-1.00908,46.059,56.322,22.28229
Case_15-10,avg,multilevel_tresholding,5,40.97,36.705,-10.41006,0.992,0.984,-0.80645,50.055,57.699,15.2712
Case_15-11,avg,multilevel_tresholding,5,40.711,35.811,-12.03606,0.991,0.98,-1.10999,49.681,59.551,19.86675
Case_15-12,avg,multilevel_tresholding,5,42.175,37.302,-11.55424,0.993,0.986,-0.70493,43.373,55.702,28.42552
Case_16-01,avg,multilevel_tresholding,5,41.751,36.853,-11.73146,0.986,0.975,-1.11562,38.225,59.041,54.45651
Case_16-02,avg,multilevel_tresholding,5,41.89,37.19,-11.21986,0.99,0.982,-0.80808,41.265,59.176,43.40482
Case_16-03,avg,multilevel_tresholding,5,41.555,36.114,-13.09349,0.988,0.973,-1.51822,35.611,58.526,64.34809
Case_16-04,avg,multilevel_tresholding,5,42.044,37.093,-11.77576,0.987,0.976,-1.11449,37.699,60.643,60.86103
Case_16-05,avg,multilevel_tresholding,5,41.98,37.223,-11.33159,0.986,0.977,-0.91278,37.888,55.871,47.46358
Case_16-06,avg,multilevel_tresholding,5,40.864,35.827,-12.32625,0.992,0.982,-1.00806,44.481,57.429,29.10906
Case_16-07,avg,multilevel_tresholding,5,41.907,37.032,-11.6329,0.99,0.981,-0.90909,40.167,60.282,50.07842
Case_16-08,avg,multilevel_tresholding,5,40.981,36.083,-11.95188,0.993,0.982,-1.10775,47.138,57.647,22.29412
Case_16-09,avg,multilevel_tresholding,5,41.448,36.457,-12.04159,0.991,0.98,-1.10999,45.775,57.435,25.47242
Case_16-10,avg,multilevel_tresholding,5,41.914,37.647,-10.18037,0.99,0.978,-1.21212,41.333,57.54,39.2108
Case_16-11,avg,multilevel_tresholding,5,41.153,36.778,-10.63106,0.993,0.985,-0.80564,46.517,56.342,21.12131
Case_16-12,avg,multilevel_tresholding,5,41.204,36.671,-11.00136,0.993,0.985,-0.80564,44.435,56.788,27.80016
Case_16-13,avg,multilevel_tresholding,5,41.039,35.958,-12.38091,0.992,0.982,-1.00806,47.335,57.544,21.56755
Case_17-01,avg,multilevel_tresholding,5,40.489,35.025,-13.49502,0.993,0.983,-1.00705,46.404,58.536,26.1443
Case_17-02,avg,multilevel_tresholding,5,40.266,35.55,-11.71211,0.993,0.986,-0.70493,48.722,57.987,19.01605
Case_17-03,avg,multilevel_tresholding,5,40.34,34.653,-14.09767,0.992,0.98,-1.20968,46.672,58.839,26.06916
Case_17-04,avg,multilevel_tresholding,5,40.183,34.727,-13.57788,0.993,0.983,-1.00705,46.571,57.188,22.79745
Case_17-05,avg,multilevel_tresholding,5,40.582,34.679,-14.54586,0.991,0.978,-1.31181,47.202,57.994,22.86344
Case_17-06,avg,multilevel_tresholding,5,39.725,34.073,-14.22782,0.992,0.98,-1.20968,45.782,55.936,22.17902
Case_17-07,avg,multilevel_tresholding,5,40.445,34.727,-14.13772,0.993,0.981,-1.20846,48.575,58.386,20.19763
Case_17-08,avg,multilevel_tresholding,5,40.757,35.578,-12.70702,0.994,0.986,-0.80483,49.992,58.688,17.39478
Case_17-09,avg,multilevel_tresholding,5,40.612,34.656,-14.66562,0.993,0.982,-1.10775,47.958,57.701,20.31569
Case_17-10,avg,multilevel_tresholding,5,40.9,35.421,-13.39609,0.992,0.981,-1.10887,49.37,58.029,17.53899
Case_17-11,avg,multilevel_tresholding,5,39.689,34.324,-13.5176,0.994,0.985,-0.90543,46.988,56.091,19.37303
Case_17-12,avg,multilevel_tresholding,5,40.305,35.129,-12.84208,0.992,0.982,-1.00806,48.428,57.369,18.46246
Case_2-01,avg,multilevel_tresholding,5,42.518,37.803,-11.08942,0.992,0.987,-0.50403,43.93,54.056,23.05031
Case_2-02,avg,multilevel_tresholding,5,42.708,38.368,-10.16203,0.992,0.99,-0.20161,47.642,56.088,17.72806
Case_2-03,avg,multilevel_tresholding,5,42.03,37.74,-10.207,0.993,0.989,-0.40282,42.235,58.685,38.94874
Case_2-04,avg,multilevel_tresholding,5,42.378,37.948,-10.45354,0.993,0.99,-0.30211,45.665,55.213,20.90879
Case_2-05,avg,multilevel_tresholding,5,43.648,39.673,-9.10695,0.991,0.99,-0.10091,43.515,53.205,22.26818
Case_2-06,avg,multilevel_tresholding,5,43.091,39.872,-7.47024,0.993,0.992,-0.1007,54.365,57.255,5.31592
Case_2-07,avg,multilevel_tresholding,5,42.839,38.146,-10.95497,0.993,0.991,-0.20141,53.914,57.555,6.75335
Case_2-08,avg,multilevel_tresholding,5,42.416,37.669,-11.19153,0.993,0.989,-0.40282,46.412,55.59,19.77506
Case_3-01,avg,multilevel_tresholding,5,41.307,37.51,-9.19215,0.993,0.99,-0.30211,54.181,56.288,3.88882
Case_3-02,avg,multilevel_tresholding,5,40.287,36.176,-10.20428,0.994,0.988,-0.60362,53.668,57.849,7.79049
Case_3-03,avg,multilevel_tresholding,5,40.285,35.672,-11.45091,0.992,0.985,-0.70565,52.965,57.532,8.62268
Case_3-04,avg,multilevel_tresholding,5,40.465,36.149,-10.66601,0.994,0.988,-0.60362,51.002,57.674,13.08184
Case_3-05,avg,multilevel_tresholding,5,40.107,35.726,-10.92328,0.993,0.988,-0.50352,50.581,56.16,11.02983
Case_3-06,avg,multilevel_tresholding,5,40.241,35.495,-11.79394,0.993,0.985,-0.80564,49.623,58.484,17.85664
Case_3-07,avg,multilevel_tresholding,5,40.771,37.188,-8.78811,0.996,0.992,-0.40161,47.184,57.035,20.87784
Case_3-08,avg,multilevel_tresholding,5,40.741,36.099,-11.39393,0.993,0.988,-0.50352,55.317,57.599,4.12531
Case_3-09,avg,multilevel_tresholding,5,41.131,37.758,-8.20063,0.993,0.989,-0.40282,49.288,56.375,14.37875
Case_3-10,avg,multilevel_tresholding,5,40.642,36.41,-10.41287,0.995,0.99,-0.50251,49.213,57.812,17.47303
Case_4-01,avg,multilevel_tresholding,5,42.721,38.499,-9.88273,0.991,0.99,-0.10091,47.624,60.023,26.03519
Case_4-02,avg,multilevel_tresholding,5,41.826,38.687,-7.5049,0.997,0.996,-0.1003,50.954,61.352,20.40664
Case_4-03,avg,multilevel_tresholding,5,41.997,38.515,-8.29107,0.995,0.994,-0.1005,45.821,60.865,32.83211
Case_4-04,avg,multilevel_tresholding,5,41.639,38.606,-7.28404,0.997,0.996,-0.1003,49.954,60.782,21.67594
Case_4-05,avg,multilevel_tresholding,5,41.639,38.251,-8.1366,0.997,0.995,-0.2006,49.075,60.667,23.62099
Case_4-06,avg,multilevel_tresholding,5,41.823,37.766,-9.7004,0.997,0.995,-0.2006,55.272,60.688,9.79881
Case_4-07,avg,multilevel_tresholding,5,41.969,38.088,-9.2473,0.997,0.995,-0.2006,45.705,59.889,31.0338
Case_4-08,avg,multilevel_tresholding,5,42.953,40.481,-5.75513,0.997,0.996,-0.1003,48.86,60.531,23.88661
Case_4-09,avg,multilevel_tresholding,5,42.172,38.971,-7.59034,0.997,0.996,-0.1003,46.651,61.413,31.64348
Case_4-10,avg,multilevel_tresholding,5,41.51,37.982,-8.49916,0.996,0.995,-0.1004,50.592,61.086,20.74241
Case_5-01,avg,multilevel_tresholding,5,42.218,38.243,-9.41542,0.993,0.989,-0.40282,49.93,56.716,13.59103
Case_5-02,avg,multilevel_tresholding,5,42.504,38.224,-10.06964,0.99,0.986,-0.40404,51.254,55.813,8.89492
Case_5-04,avg,multilevel_tresholding,5,42.757,38.506,-9.94223,0.99,0.987,-0.30303,46.752,56.258,20.33282
Case_5-05,avg,multilevel_tresholding,5,42.543,38.42,-9.69137,0.993,0.99,-0.30211,55.156,54.876,-0.50765
Case_5-07,avg,multilevel_tresholding,5,42.665,38.21,-10.44181,0.991,0.987,-0.40363,49.318,57.337,16.25978
Case_5-08,avg,multilevel_tresholding,5,42.471,37.911,-10.73674,0.992,0.988,-0.40323,55,56.425,2.59091
Case_6-01,avg,multilevel_tresholding,5,40.445,35.684,-11.77154,0.993,0.987,-0.60423,48.039,57.41,19.50707
Case_6-02,avg,multilevel_tresholding,5,40.356,35.613,-11.7529,0.993,0.986,-0.70493,50.311,57.279,13.84985
Case_6-03,avg,multilevel_tresholding,5,40.43,35.629,-11.87485,0.993,0.987,-0.60423,48.329,57.327,18.61822
Case_6-04,avg,multilevel_tresholding,5,40.994,36.416,-11.16749,0.992,0.987,-0.50403,41.733,59.214,41.88771
Case_6-05,avg,multilevel_tresholding,5,40.544,36.127,-10.89434,0.994,0.99,-0.40241,52.627,56.369,7.11042
Case_6-06,avg,multilevel_tresholding,5,40.747,36.295,-10.92596,0.994,0.99,-0.40241,47.256,56.606,19.78585
Case_6-07,avg,multilevel_tresholding,5,41.006,36.618,-10.70087,0.993,0.987,-0.60423,38.896,57.096,46.79144
Case_6-08,avg,multilevel_tresholding,5,40.382,35.702,-11.58932,0.992,0.986,-0.60484,47.694,56.192,17.81775
Case_6-10,avg,multilevel_tresholding,5,41.115,37.137,-9.6753,0.993,0.989,-0.40282,54.204,56.273,3.81706
Case_7-01,avg,multilevel_tresholding,5,44.857,41.133,-8.30194,0.983,0.98,-0.30519,38.816,49.038,26.3345
Case_7-02,avg,multilevel_tresholding,5,44.728,41.237,-7.80495,0.984,0.981,-0.30488,37.999,54.476,43.36167
Case_7-03,avg,multilevel_tresholding,5,44.527,39.541,-11.1977,0.985,0.981,-0.40609,41.191,56.217,36.47884
Case_7-04,avg,multilevel_tresholding,5,44.592,40.848,-8.39612,0.986,0.983,-0.30426,37.959,52.965,39.53213
Case_7-05,avg,multilevel_tresholding,5,44.254,39.208,-11.40236,0.987,0.982,-0.50659,38.441,57.762,50.26144
Case_7-06,avg,multilevel_tresholding,5,43.924,39.93,-9.09298,0.986,0.982,-0.40568,37.151,52.273,40.70415
Case_7-07,avg,multilevel_tresholding,5,43.956,40.703,-7.40058,0.987,0.984,-0.30395,37.238,57.327,53.94758
Case_7-08,avg,multilevel_tresholding,5,44.215,38.859,-12.11354,0.986,0.981,-0.5071,38.036,50.703,33.30266
Case_7-09,avg,multilevel_tresholding,5,43.51,39.338,-9.5886,0.989,0.985,-0.40445,36.336,56.806,56.33531
Case_7-10,avg,multilevel_tresholding,5,43.953,40.125,-8.7093,0.979,0.972,-0.71502,38.384,46.799,21.9232
Case_7-12,avg,multilevel_tresholding,5,43.796,39.325,-10.20869,0.988,0.982,-0.60729,41.736,48.6,16.44623
Case_8-01,avg,multilevel_tresholding,5,42.224,35.551,-15.80381,0.982,0.968,-1.42566,46.753,53.467,14.36058
Case_8-02,avg,multilevel_tresholding,5,42.518,37.177,-12.56174,0.981,0.973,-0.81549,38.021,56.873,49.58313
Case_8-03,avg,multilevel_tresholding,5,42.275,37.499,-11.29746,0.98,0.976,-0.40816,40.496,56.015,38.3223
Case_8-04,avg,multilevel_tresholding,5,42.815,37.257,-12.98143,0.982,0.974,-0.81466,40.443,54.011,33.54845
Case_9-01,avg,multilevel_tresholding,5,39.053,33.067,-15.32789,0.989,0.972,-1.71891,44.728,57.006,27.45037
Case_9-02,avg,multilevel_tresholding,5,39.796,33.851,-14.93869,0.985,0.967,-1.82741,44.229,58.196,31.57883
Case_9-03,avg,multilevel_tresholding,5,39.838,32.158,-19.27808,0.986,0.947,-3.95538,45.125,56.92,26.1385
Case_9-04,avg,multilevel_tresholding,5,39.245,33.384,-14.93439,0.988,0.965,-2.32794,44.902,57.087,27.13688
Case_9-05,avg,multilevel_tresholding,5,39.346,32.235,-18.07299,0.988,0.952,-3.64372,44.48,54.308,22.09532
Case_9-07,avg,multilevel_tresholding,5,39.646,32.387,-18.30954,0.986,0.953,-3.34686,45.796,56.787,23.99991
Case_9-08,avg,multilevel_tresholding,5,39.967,32.628,-18.36265,0.989,0.959,-3.03337,46.089,56.603,22.81238
Case_9-10,avg,multilevel_tresholding,5,39.805,32.559,-18.20374,0.99,0.961,-2.92929,44.666,54.982,23.09587
Case_1-01,avg,fixed_multilevel_tresholding,5,40.124,34.347,-14.39787,0.993,0.985,-0.80564,48.578,55.699,14.6589
Case_1-02,avg,fixed_multilevel_tresholding,5,40.294,34.578,-14.18573,0.993,0.987,-0.60423,53.816,54.434,1.14836
Case_1-03,avg,fixed_multilevel_tresholding,5,40.758,35.19,-13.66112,0.994,0.989,-0.50302,47.54,54.783,15.23559
Case_1-04,avg,fixed_multilevel_tresholding,5,40.757,36.046,-11.55875,0.995,0.991,-0.40201,53.792,55.704,3.55443
Case_1-05,avg,fixed_multilevel_tresholding,5,40.656,35.389,-12.95504,0.994,0.989,-0.50302,46.334,56.16,21.20689
Case_1-06,avg,fixed_multilevel_tresholding,5,40.142,34.642,-13.70136,0.994,0.988,-0.60362,52.807,56.3,6.61465
Case_1-07,avg,fixed_multilevel_tresholding,5,40.462,35.132,-13.17285,0.995,0.989,-0.60302,49.158,57.438,16.84365
Case_1-08,avg,fixed_multilevel_tresholding,5,40.894,35.467,-13.2709,0.994,0.988,-0.60362,49.059,54.688,11.47394
Case_10-01,avg,fixed_multilevel_tresholding,5,39.593,32.007,-19.15995,0.991,0.962,-2.92634,44.341,53.134,19.83041
Case_10-02,avg,fixed_multilevel_tresholding,5,40.734,32.665,-19.809,0.993,0.969,-2.41692,45.806,47.789,4.32913
Case_10-03,avg,fixed_multilevel_tresholding,5,38.835,31.7,-18.3726,0.989,0.958,-3.13448,43.98,53.682,22.06003
Case_10-04,avg,fixed_multilevel_tresholding,5,39.831,31.869,-19.98946,0.992,0.964,-2.82258,44.569,52.291,17.32594
Case_10-05,avg,fixed_multilevel_tresholding,5,41.79,34.99,-16.27184,0.993,0.979,-1.40987,49.507,57.698,16.54514
Case_10-06,avg,fixed_multilevel_tresholding,5,40.731,32.713,-19.68525,0.993,0.971,-2.21551,46.657,49.077,5.18679
Case_10-07,avg,fixed_multilevel_tresholding,5,40.561,32.626,-19.56313,0.993,0.97,-2.31621,45.585,53.118,16.52517
Case_10-08,avg,fixed_multilevel_tresholding,5,40.523,32.794,-19.07312,0.993,0.971,-2.21551,45.624,53.207,16.62064
Case_10-09,avg,fixed_multilevel_tresholding,5,40.008,32.611,-18.4888,0.993,0.969,-2.41692,44.324,52.521,18.49337
Case_10-10,avg,fixed_multilevel_tresholding,5,40.71,33.338,-18.10857,0.991,0.965,-2.62361,44.168,56.786,28.56819
Case_11-07,avg,fixed_multilevel_tresholding,5,40.937,33.826,-17.37059,0.989,0.97,-1.92113,48.022,53.531,11.47183
Case_11-09,avg,fixed_multilevel_tresholding,5,44.503,39.539,-11.1543,0.985,0.981,-0.40609,37.659,53.952,43.26456
Case_11-10,avg,fixed_multilevel_tresholding,5,42.576,36.585,-14.07131,0.986,0.975,-1.11562,36.004,50.954,41.52316
Case_11-11,avg,fixed_multilevel_tresholding,5,42.828,36.626,-14.48118,0.987,0.976,-1.11449,36.227,50.688,39.91774
Case_11-12,avg,fixed_multilevel_tresholding,5,42.453,36.21,-14.70567,0.988,0.975,-1.31579,35.143,53.676,52.73596
Case_11-13,avg,fixed_multilevel_tresholding,5,43.838,37.969,-13.38793,0.985,0.977,-0.81218,33.158,55.042,65.99916
Case_11-15,avg,fixed_multilevel_tresholding,5,42.004,35.474,-15.54614,0.992,0.98,-1.20968,45.871,54.602,19.03381
Case_12-01,avg,fixed_multilevel_tresholding,5,41.011,36.837,-10.17776,0.994,0.989,-0.50302,44.763,54.873,22.58562
Case_12-02,avg,fixed_multilevel_tresholding,5,40.787,36.889,-9.55697,0.995,0.989,-0.60302,47.114,55.196,17.15414
Case_12-03,avg,fixed_multilevel_tresholding,5,40.661,36.678,-9.79563,0.994,0.989,-0.50302,46.468,55.156,18.69674
Case_12-04,avg,fixed_multilevel_tresholding,5,41.757,35.546,-14.87415,0.995,0.985,-1.00503,48.837,57.561,17.86351
Case_12-05,avg,fixed_multilevel_tresholding,5,41.28,34.798,-15.70252,0.995,0.981,-1.40704,47.772,58.511,22.4797
Case_12-06,avg,fixed_multilevel_tresholding,5,40.684,35.081,-13.772,0.994,0.983,-1.10664,46.888,57.199,21.9907
Case_12-07,avg,fixed_multilevel_tresholding,5,41.006,34.847,-15.01975,0.994,0.98,-1.40845,47.251,57.663,22.03551
Case_12-08,avg,fixed_multilevel_tresholding,5,40.991,35.341,-13.78351,0.995,0.984,-1.10553,47.245,56.848,20.32596
Case_12-09,avg,fixed_multilevel_tresholding,5,41.197,35.272,-14.38212,0.995,0.986,-0.90452,47.838,56.751,18.63163
Case_12-10,avg,fixed_multilevel_tresholding,5,40.505,36.775,-9.20874,0.994,0.99,-0.40241,47.234,54.168,14.6801
Case_12-11,avg,fixed_multilevel_tresholding,5,41.32,34.836,-15.69216,0.995,0.985,-1.00503,45.996,56.565,22.97809
Case_12-12,avg,fixed_multilevel_tresholding,5,40.941,35.626,-12.9821,0.994,0.984,-1.00604,45.606,55.66,22.04534
Case_13-01,avg,fixed_multilevel_tresholding,5,40.311,33.228,-17.57089,0.991,0.968,-2.32089,44.01,55.529,26.1736
Case_13-02,avg,fixed_multilevel_tresholding,5,40.347,32.793,-18.72258,0.991,0.962,-2.92634,43.522,50.98,17.13616
Case_13-03,avg,fixed_multilevel_tresholding,5,40.575,33.091,-18.44486,0.992,0.967,-2.52016,44.191,52.766,19.4044
Case_13-04,avg,fixed_multilevel_tresholding,5,40.927,34.675,-15.27598,0.99,0.972,-1.81818,45.104,56.944,26.25044
Case_13-05,avg,fixed_multilevel_tresholding,5,40.451,34.581,-14.51138,0.99,0.974,-1.61616,43.19,58.891,36.35332
Case_13-06,avg,fixed_multilevel_tresholding,5,40.716,33.254,-18.32695,0.992,0.969,-2.31855,44.646,54.714,22.55073
Case_13-07,avg,fixed_multilevel_tresholding,5,40.046,33.558,-16.20137,0.991,0.97,-2.11907,43.378,57.378,32.27442
Case_13-10,avg,fixed_multilevel_tresholding,5,40.343,33.764,-16.30766,0.989,0.968,-2.12336,44.592,58.008,30.08611
Case_13-11,avg,fixed_multilevel_tresholding,5,40.368,33.05,-18.12822,0.99,0.965,-2.52525,44.525,55.329,24.26502
Case_13-12,avg,fixed_multilevel_tresholding,5,41.185,33.475,-18.72041,0.991,0.968,-2.32089,48.505,57.394,18.32595
Case_14-01,avg,fixed_multilevel_tresholding,5,40.608,35.473,-12.64529,0.984,0.961,-2.3374,48.956,58.887,20.28556
Case_14-02,avg,fixed_multilevel_tresholding,5,40.599,34.45,-15.14569,0.984,0.948,-3.65854,45.773,58.74,28.32893
Case_14-03,avg,fixed_multilevel_tresholding,5,40.862,34.262,-16.15193,0.987,0.956,-3.14083,46.629,58.692,25.87017
Case_14-04,avg,fixed_multilevel_tresholding,5,41.4,34.289,-17.17633,0.994,0.975,-1.91147,46.697,58.336,24.92451
Case_14-05,avg,fixed_multilevel_tresholding,5,40.827,34.154,-16.34458,0.987,0.959,-2.83688,47.305,58.404,23.46264
Case_14-06,avg,fixed_multilevel_tresholding,5,40.759,34.413,-15.56957,0.991,0.969,-2.21998,47.136,58.324,23.73557
Case_14-07,avg,fixed_multilevel_tresholding,5,40.576,33.899,-16.45554,0.988,0.955,-3.34008,45.825,57.857,26.25641
Case_14-08,avg,fixed_multilevel_tresholding,5,40.983,34.845,-14.97694,0.99,0.967,-2.32323,47.441,58.385,23.06865
Case_14-09,avg,fixed_multilevel_tresholding,5,40.879,34.459,-15.70489,0.988,0.958,-3.03644,46.323,58.226,25.69566
